ProbeName,[149PE+](raw),[149PE-](raw),[225PE+](raw),[225PE-](raw),[320PE+](raw),[320PE-](raw),[Control_1](raw),[Control_2](raw),GeneSymbol
ASHG19A3A029211,50.920616,4.9999995,36.144936,7.8557377,41.120647,14.14304,61.783516,4.9999995,AC091934.1
ASHG19A3A015409,70.63242,4.9999995,1657.6453,66.66363,194.19237,13.237442,206.17213,7.635328,AC104699.1
ASHG19A3A015409,70.63242,4.9999995,1657.6453,66.66363,194.19237,13.237442,206.17213,7.635328,AC104699.1
ASHG19A3A015409,70.63242,4.9999995,1657.6453,66.66363,194.19237,13.237442,206.17213,7.635328,AC104699.1
ASHG19A3A015409,70.63242,4.9999995,1657.6453,66.66363,194.19237,13.237442,206.17213,7.635328,AC104699.1
ASHG19A3A015409,70.63242,4.9999995,1657.6453,66.66363,194.19237,13.237442,206.17213,7.635328,AC104699.1
ASHG19A3A010603,1638.9742,11.5855,1317.6857,179.45369,970.3025,58.14321,1475.2014,4.9999995,
ASHG19A3A033336,538.2214,15.774879,849.109,335.524,802.9552,78.28809,1810.8372,29.423748,AF520793
ASHG19A3A033336,538.2214,15.774879,849.109,335.524,802.9552,78.28809,1810.8372,29.423748,AF520793
ASHG19A3A043588,41.836884,4.9999995,89.41954,37.92901,119.10019,11.415039,72.95294,4.9999995,RP11-33K5.1
ASHG19A3A022426,14392.944,231.91164,17919.24,3001.998,17492.467,1436.8058,15284.565,343.91656,AC132515.1
ASHG19A3A031637,23540.957,132.92851,14739.819,2471.4631,29466.623,1373.6807,33524.31,419.06964,RP3-483K16.3
ASHG19A3A030043,136.91339,4.9999995,71.69228,10.59314,53.736908,4.9999995,1711.4653,13.510591,RP11-506E9.1
ASHG19A3A018401,58.348354,17.851528,75.78627,23.805202,69.96202,29.722738,93.83557,14.780381,
ASHG19A3A018401,58.348354,17.851528,75.78627,23.805202,69.96202,29.722738,93.83557,14.780381,
ASHG19A3A018401,58.348354,17.851528,75.78627,23.805202,69.96202,29.722738,93.83557,14.780381,
ASHG19A3A040677,24.621881,4.9999995,38.02287,16.1251,27.010008,24.311913,51.270058,7.388255,
ASHG19A3A040677,24.621881,4.9999995,38.02287,16.1251,27.010008,24.311913,51.270058,7.388255,
ASHG19A3A040677,24.621881,4.9999995,38.02287,16.1251,27.010008,24.311913,51.270058,7.388255,
ASHG19A3A040677,24.621881,4.9999995,38.02287,16.1251,27.010008,24.311913,51.270058,7.388255,
ASHG19A3A052912,78.26861,26.59175,117.61947,39.668877,86.72703,14.351341,40.33039,8.358711,
ASHG19A3A052912,78.26861,26.59175,117.61947,39.668877,86.72703,14.351341,40.33039,8.358711,
ASHG19A3A033835,24.98313,9.935099,29.156267,22.61295,75.71804,17.39062,39.851974,10.813588,AC093627.11
CUST_43_PI426073487,61.047707,6.010681,89.98172,40.95793,62.649338,60.587368,79.73465,4.9999995,uc.45
CUST_43_PI426073487,61.047707,6.010681,89.98172,40.95793,62.649338,60.587368,79.73465,4.9999995,uc.45
ASHG19A3A019215,9605.2,1406.494,6519.4224,2050.247,9195.077,1578.027,10140.34,2851.5366,RP5-1166H10.2
ASHG19A3A054507,517.8364,23.584572,370.69995,172.69234,1080.4292,154.6823,1060.9309,93.7823,
ASHG19A3A054507,517.8364,23.584572,370.69995,172.69234,1080.4292,154.6823,1060.9309,93.7823,
ASHG19A3A054507,517.8364,23.584572,370.69995,172.69234,1080.4292,154.6823,1060.9309,93.7823,
ASHG19A3A054507,517.8364,23.584572,370.69995,172.69234,1080.4292,154.6823,1060.9309,93.7823,
ASHG19A3A042529,137.55922,14.41485,182.97841,100.847374,163.15082,74.32961,370.8159,64.26832,BC141952
ASHG19A3A042529,137.55922,14.41485,182.97841,100.847374,163.15082,74.32961,370.8159,64.26832,BC141952
ASHG19A3A042529,137.55922,14.41485,182.97841,100.847374,163.15082,74.32961,370.8159,64.26832,BC141952
ASHG19A3A028022,1212.2609,968.2874,524.70276,327.36047,2238.419,303.9743,1232.0024,1069.9868,RP11-811J10.2
ASHG19A3A036806,21981.826,132.03236,8978.807,2432.5984,20742.217,1417.5771,32189.197,319.97504,NACAP1
ASHG19A3A015205,286.5459,34.540215,220.69128,145.69992,229.41675,88.39578,263.6051,31.766018,AC005237.4
ASHG19A3A044738,52.938114,6.201152,75.30003,90.741714,825.1845,47.909367,50.61484,6.326807,
ASHG19A3A022627,586.9881,8.772434,1026.587,184.56206,3022.3274,194.08002,1207.0537,7.8401628,RP13-1056D16.2
ASHG19A3A022627,586.9881,8.772434,1026.587,184.56206,3022.3274,194.08002,1207.0537,7.8401628,RP13-1056D16.2
ASHG19A3A015154,86.20331,15.331358,77.823555,55.023853,131.8479,38.089157,94.328995,16.522675,AK056246
ASHG19A3A015154,86.20331,15.331358,77.823555,55.023853,131.8479,38.089157,94.328995,16.522675,AK056246
ASHG19A3A042466,152.2564,4.9999995,57.488766,33.759407,119.93491,8.448321,154.4451,4.9999995,RP11-295P9.2
ASHG19A3A028609,140.03484,56.756306,124.771225,101.13487,1015.348,86.71663,211.18457,32.08343,TSLP
ASHG19A3L0001218,4881.226,208.3101,9557.451,2448.4197,8875.479,1647.6199,4895.742,45.690434,lincRNA-TACR1-2
ASHG19A3A035342,49.54183,4.9999995,45.46498,28.540884,76.18773,23.151747,73.05962,5.6407995,RP5-1070G24.2
ASHG19A3A035342,49.54183,4.9999995,45.46498,28.540884,76.18773,23.151747,73.05962,5.6407995,RP5-1070G24.2
ASHG19A3A035342,49.54183,4.9999995,45.46498,28.540884,76.18773,23.151747,73.05962,5.6407995,RP5-1070G24.2
ASHG19A3A027756,401.78714,30.960775,274.1424,155.6462,843.75995,113.53471,567.38745,31.205624,OR1X5P
ASHG19A3A033970,102.56018,8.834409,182.94624,28.019238,272.73163,17.937021,614.2475,14.29664,PHF14
ASHG19A3L0001966,31.66957,4.9999995,26.629147,20.266699,48.262943,9.858054,26.923819,4.9999995,lincRNA-NUDCD1-1
ASHG19A3A025047,519.1546,126.15162,655.77997,298.26962,583.04974,250.44615,847.1938,88.634865,AK056196
ASHG19A3A014256,75.54698,5.8880243,48.438927,86.87139,97.922005,14.98996,98.93064,5.3577685,AC018686.1
ASHG19A3A024093,61.310253,4.9999995,203.27074,60.146385,314.27405,7.994005,48.044407,4.9999995,RP11-472B18.2
ASHG19A3A044059,110019.836,4026.9702,95901.695,31528.863,141561.25,25692.068,143547.47,13547.2,RP11-242G20.2
ASHG19A3A051262,181830.75,9833.341,110970.09,60596.453,254678.69,35497.5,201213.84,13475.926,RP11-689J19.1
ASHG19A3A051262,181830.75,9833.341,110970.09,60596.453,254678.69,35497.5,201213.84,13475.926,RP11-689J19.1
ASHG19A3A033985,14528.827,124.89468,5251.7637,1997.5197,8808.374,997.6856,20272.344,268.72617,AC005019.2
ASHG19A3A053401,33.455936,4.9999995,56.52587,49.450394,98.31866,28.782753,51.788574,10.777999,AC093525.1
ASHG19A3A053401,33.455936,4.9999995,56.52587,49.450394,98.31866,28.782753,51.788574,10.777999,AC093525.1
ASHG19A3A051267,15.785128,4.9999995,23.61266,24.72394,116.89327,21.457767,28.891418,4.9999995,TCRA
ASHG19A3A018150,142.60521,5.9010143,82.07072,28.631302,133.6253,23.3287,163.2818,9.965878,
ASHG19A3A046147,24.951723,4.9999995,66.83741,58.671055,43.71113,33.299835,123.29447,4.9999995,AC116535.2
ASHG19A3A046147,24.951723,4.9999995,66.83741,58.671055,43.71113,33.299835,123.29447,4.9999995,AC116535.2
ASHG19A3A027283,7815.726,93.977005,3874.6348,890.91077,5718.9062,543.84094,6926.422,1075.9852,CTD-2158P22.1
ASHG19A3A054958,679.01294,21.38509,1840.0164,589.50165,580.66547,202.99774,1354.7137,63.051586,BC071667
ASHG19A3A052541,77.8267,4.9999995,45.88308,60.93812,42.285385,33.329247,9.66788,4.9999995,AP3S2
ASHG19A3A052541,77.8267,4.9999995,45.88308,60.93812,42.285385,33.329247,9.66788,4.9999995,AP3S2
ASHG19A3A019222,40.828327,4.9999995,43.772095,22.803476,63.257694,13.256179,90.79584,5.562686,AP000695.4
ASHG19A3A019222,40.828327,4.9999995,43.772095,22.803476,63.257694,13.256179,90.79584,5.562686,AP000695.4
ASHG19A3A019222,40.828327,4.9999995,43.772095,22.803476,63.257694,13.256179,90.79584,5.562686,AP000695.4
ASHG19A3A019222,40.828327,4.9999995,43.772095,22.803476,63.257694,13.256179,90.79584,5.562686,AP000695.4
ASHG19A3A019222,40.828327,4.9999995,43.772095,22.803476,63.257694,13.256179,90.79584,5.562686,AP000695.4
ASHG19A3A040874,956.49603,22.279419,683.7775,159.66818,743.59094,85.27684,1161.9882,57.881218,RP5-1174J21.2
ASHG19A3A040874,956.49603,22.279419,683.7775,159.66818,743.59094,85.27684,1161.9882,57.881218,RP5-1174J21.2
ASHG19A3A040874,956.49603,22.279419,683.7775,159.66818,743.59094,85.27684,1161.9882,57.881218,RP5-1174J21.2
ASHG19A3A053969,54.720253,10.71342,48.888428,22.334656,57.63766,24.560354,61.974518,8.619372,
ASHG19A3A031134,70.748474,21.008968,89.770004,43.094173,177.07437,43.216427,101.14299,15.694831,LINC00240
ASHG19A3A025402,101.285805,4.9999995,135.97232,47.776756,524.6212,26.315348,53.527275,4.9999995,BC037904
ASHG19A3A020169,481.17648,86.81143,545.49927,229.05164,614.61017,194.39433,1038.4473,110.91562,LL22NC03-2H8.4
ASHG19A3A008053,141.75853,57.70985,45.644245,95.35142,62.843906,149.09189,80.54,10.374339,
ASHG19A3A008053,141.75853,57.70985,45.644245,95.35142,62.843906,149.09189,80.54,10.374339,
ASHG19A3A017897,150.30211,4.9999995,215.16898,171.49728,304.62183,68.65428,260.81018,4.9999995,ARF4P2
ASHG19A3L0002429,88.058975,5.9439006,97.67246,40.09065,138.36993,27.861158,153.7326,10.376941,lincRNA-TLE4-2
ASHG19A3L0000208,269.82425,39.935043,316.5314,116.52231,348.01865,89.22625,480.05023,43.238472,lincRNA-C10orf46-1
ASHG19A3A046299,2038.0387,89.44993,2759.228,795.761,1281.0157,516.98785,5553.712,74.016426,LOC729799
ASHG19A3A030719,56.20646,8.817978,82.631386,20.3225,102.111305,17.937263,338.6377,6.7656803,
ASHG19A3A030719,56.20646,8.817978,82.631386,20.3225,102.111305,17.937263,338.6377,6.7656803,
ASHG19A3A018859,175.6876,4.9999995,223.44919,47.83138,291.95224,31.564913,318.3688,4.9999995,
ASHG19A3A011494,815.11957,51.63335,1671.3494,252.38022,2066.0098,187.281,2345.3137,52.11815,
ASHG19A3A011494,815.11957,51.63335,1671.3494,252.38022,2066.0098,187.281,2345.3137,52.11815,
ASHG19A3A017414,148.54051,21.046011,164.01085,79.58121,149.96141,64.667366,239.68747,27.666836,RP11-379J5.5
ASHG19A3A046149,322.2631,37.107265,350.8211,182.95477,620.1818,108.929,558.2949,35.435917,
ASHG19A3L0000810,348.0557,10.475149,424.39624,74.00011,380.45645,74.662674,1201.4686,18.415327,lincRNA-FBN1
ASHG19A3A052437,703.54645,80.26132,1013.4457,345.67728,858.00574,246.85814,3440.9368,76.77304,
ASHG19A3A013635,1223.5828,10.17122,951.5706,84.608734,553.3612,51.421062,492.85477,44.365196,AC008280.1
ASHG19A3A013929,39.618507,8.385855,38.766808,25.423635,38.05957,20.57222,55.71296,8.806975,RP4-669L17.4
ASHG19A3A022178,50.937244,4.9999995,63.62443,46.890793,105.262505,21.447302,114.17157,4.9999995,
ASHG19A3A022178,50.937244,4.9999995,63.62443,46.890793,105.262505,21.447302,114.17157,4.9999995,
ASHG19A3A043396,74.94317,6.206488,57.659573,38.134327,67.083244,26.984674,90.18421,4.9999995,RP11-285A18.2
ASHG19A3A029829,55.484413,4.9999995,61.648113,36.5664,71.12715,10.413109,93.35191,5.8090544,RP3-510O8.4
ASHG19A3A047820,3564.2673,114.58602,5280.818,2310.8267,7493.1714,1623.0585,5660.1973,27.835009,AC123904.1
ASHG19A3A007149,214.57,45.85303,295.6807,221.01604,1873.5542,146.9607,211.66708,39.36946,MPP3
ASHG19A3A055037,761.31793,217.9904,28824.656,16136.635,7608.108,2516.8997,46828.26,88.5587,SELL
ASHG19A3A049575,108.07717,5.9253983,104.404625,55.213665,107.70926,26.515755,144.5025,15.193061,GUCY1B2
ASHG19A3L0002134,12885.139,252.67693,16116.7,3688.6592,16598.754,2116.3762,7034.9243,74.88241,lincRNA-HEY1
ASHG19A3A020157,30.676159,4.9999995,37.55082,18.503414,55.222954,15.251811,40.58557,4.9999995,BX538315
ASHG19A3A014831,350.37592,26.233353,461.67896,131.01688,423.02213,90.58278,742.0638,39.40672,
ASHG19A3A026079,47.689293,4.9999995,49.983604,50.183155,36.739918,13.6527195,73.90283,6.4482317,RP11-362F19.2
ASHG19A3A040357,58.37947,8.35453,96.197334,81.81123,625.0375,30.279501,94.31213,6.222178,DM004289
ASHG19A3L0000494,321.82306,52.529152,276.71793,144.50311,389.16663,114.09156,427.4683,47.46317,lincRNA-GXYLT1
ASHG19A3A026669,182.06657,4.9999995,49.706352,26.896824,82.56696,9.741631,216.86,5.19295,CTD-2517O10.5
ASHG19A3A051562,204.16322,11.29753,132.02486,90.456795,211.25752,48.80686,243.96584,15.633157,
ASHG19A3A051562,204.16322,11.29753,132.02486,90.456795,211.25752,48.80686,243.96584,15.633157,
ASHG19A3A051562,204.16322,11.29753,132.02486,90.456795,211.25752,48.80686,243.96584,15.633157,
ASHG19A3A051562,204.16322,11.29753,132.02486,90.456795,211.25752,48.80686,243.96584,15.633157,
ASHG19A3A051562,204.16322,11.29753,132.02486,90.456795,211.25752,48.80686,243.96584,15.633157,
ASHG19A3A051562,204.16322,11.29753,132.02486,90.456795,211.25752,48.80686,243.96584,15.633157,
CUST_291_PI426073487,169.04306,21.891872,121.62277,71.72679,220.2344,49.400127,178.26233,25.153929,uc.293
ASHG19A3A014820,100.86648,11.530181,393.01685,138.07372,181.83528,77.09552,122.69818,8.246439,LOC100133612
ASHG19A3A041830,143.62352,10.584089,173.7916,51.645283,493.0995,19.786385,1025.8916,7.7827845,AC007275.3
ASHG19A3A023719,35.423786,6.779013,23.884645,40.546688,48.59206,24.51779,40.18585,9.54586,RP11-91M9.1
ASHG19A3A038913,65.261734,5.6908255,50.333256,27.522804,102.244606,24.339087,94.65058,7.777726,RP11-406A20.1
ASHG19A3A034326,302.4932,29.412294,172.78796,85.34164,690.6862,87.347336,255.77638,28.280083,CTD-2021A8.1
ASHG19A3A048509,24.02908,4.9999995,46.42532,51.791176,194.63356,21.50895,21.880913,4.9999995,BC030750
ASHG19A3A048509,24.02908,4.9999995,46.42532,51.791176,194.63356,21.50895,21.880913,4.9999995,BC030750
ASHG19A3A022647,667.6614,13.156689,599.7134,168.96654,932.77423,105.0214,646.3181,4.9999995,
ASHG19A3A023615,22.248821,4.9999995,124.79581,37.679035,169.22485,22.638893,53.330517,5.3453083,RP11-14I2.2
ASHG19A3A008477,1650.2075,73.760414,1634.3805,1542.0944,1233.8868,446.24466,2903.3022,315.61417,CR624169
ASHG19A3A029371,53.047638,5.58957,58.87868,50.394497,131.07181,34.337875,88.59489,5.740455,
ASHG19A3A038513,2277.5422,177.14268,20.679428,2456.696,3100.5278,1836.0409,741.596,7.831259,RP11-392A14.2
ASHG19A3A043448,106.86552,8.997187,94.75741,36.706512,136.94801,29.43365,166.9005,13.593059,EU250747
ASHG19A3A047157,62.248478,6.344271,50.567585,19.841906,67.297104,16.482138,83.94273,7.677958,
ASHG19A3H0000166,236.63802,62.122116,207.60696,118.26822,293.56332,109.00817,289.88416,47.30496,nc-HOXD10-12
ASHG19A3A049556,1023.2442,31.198343,1656.0944,403.50256,1359.6868,176.70639,2232.9097,23.145205,RP11-156K23.2
ASHG19A3A038311,120.85372,24.045994,390.11063,226.89192,186.76547,63.030647,796.6478,15.51805,RP11-509J21.3
ASHG19A3A017061,352.9595,19.62047,1002.35394,348.46548,185.07567,93.32384,453.46976,9.251572,AC007677.1
ASHG19A3A055289,263.44186,26.33664,209.76141,100.21108,517.39404,72.99771,424.9108,26.267328,LOC151658
ASHG19A3A050140,38210.883,2506.9866,47618.016,18365.25,65071.94,6360.346,43471.77,1212.1158,RP11-38J6.1
ASHG19A3A038694,985.86395,84.314026,1623.153,587.50244,1767.1871,352.09845,253.90002,17.33929,RP11-262H14.2
ASHG19A3A046629,95.28777,6.3314123,118.01453,43.947285,352.62183,28.481157,173.01941,8.78284,
ASHG19A3A017005,1785.6749,831.62427,4005.053,1990.7626,8507.889,1461.103,4075.482,609.3822,CR625347
ASHG19A3A024629,36.830944,6.1731763,40.013035,19.87592,34.664486,20.47458,85.75054,7.660931,RP11-148B6.1
ASHG19A3A024629,36.830944,6.1731763,40.013035,19.87592,34.664486,20.47458,85.75054,7.660931,RP11-148B6.1
ASHG19A3A038106,235.31499,21.15666,300.783,217.27267,414.42035,239.1074,773.5058,40.12635,RP11-65J3.6
ASHG19A3A048228,196617.4,11430.579,215084.25,96055.11,274316.38,53414.637,261995.7,54990.465,RP4-816N1.1
ASHG19A3A033026,1786.5616,49.145733,3085.035,738.106,3436.845,322.78265,2389.4338,34.177013,AC004878.3
ASHG19A3A036346,135653.28,9894.214,96281.42,43153.445,189247.02,32772.05,186391.25,25744.924,CTC-493P15.1
ASHG19A3A050286,29.21199,4.9999995,32.836273,22.198776,20.54312,16.675047,50.519073,4.9999995,
ASHG19A3A050286,29.21199,4.9999995,32.836273,22.198776,20.54312,16.675047,50.519073,4.9999995,
ASHG19A3A050286,29.21199,4.9999995,32.836273,22.198776,20.54312,16.675047,50.519073,4.9999995,
ASHG19A3A020116,71.93823,6.815954,49.843872,128.4745,194.84918,44.356384,63.508038,4.9999995,AC011718.1
ASHG19A3A049230,45.681778,4.9999995,46.681187,29.034588,42.804417,12.91765,67.31782,4.9999995,AC127070.3
ASHG19A3A010806,52.019382,4.9999995,45.214584,37.463768,60.67775,34.771008,73.20511,4.9999995,RP5-845O24.8
ASHG19A3A038027,125.1005,48.006927,151.35316,348.0449,425.51428,471.73914,218.43584,16.007442,
ASHG19A3A037880,42.746803,4.9999995,53.898293,35.710007,351.2987,19.363152,42.95277,4.9999995,RP11-307B6.3
ASHG19A3A024430,72.64243,4.9999995,108.96919,26.13116,67.16715,9.436873,107.7182,13.575769,RP11-576N17.4
ASHG19A3A009517,32.7852,4.9999995,318.25665,38.659405,983.7313,95.53043,232.6638,5.3562555,
ASHG19A3A028476,65.73855,8.120053,38.642925,35.364452,65.09865,16.923538,119.504005,11.77847,NBPF22P
ASHG19A3A031891,104.35301,9.247447,91.917114,31.546202,60.5213,43.019035,89.86776,20.750324,RP3-359N14.1
ASHG19A3A011313,105.74131,10.986861,126.2612,57.161514,91.03064,44.92371,101.61572,5.264014,AC007773.1
ASHG19A3A011313,105.74131,10.986861,126.2612,57.161514,91.03064,44.92371,101.61572,5.264014,AC007773.1
ASHG19A3A029961,1358.2817,1226.7202,5297.2256,3467.1392,1574.8289,2151.2195,1497.2699,129.63821,RP4-565E6.3
ASHG19A3A029961,1358.2817,1226.7202,5297.2256,3467.1392,1574.8289,2151.2195,1497.2699,129.63821,RP4-565E6.3
ASHG19A3A053142,16.639069,8.534758,24.682568,20.513,99.14183,16.120672,31.653477,5.529958,
ASHG19A3A044782,57.650444,23.553047,27.068731,71.84084,44.96242,116.465096,40.467857,8.077465,AC108448.2
ASHG19A3A055285,40.31736,4.9999995,42.9312,32.690044,61.100857,20.485256,17.313349,4.9999995,AK308704
ASHG19A3A028526,7463.328,159.8177,10930.999,1662.0452,9384.083,1273.8566,6139.4546,28.140038,CTC-303L1.1
ASHG19A3A028526,7463.328,159.8177,10930.999,1662.0452,9384.083,1273.8566,6139.4546,28.140038,CTC-303L1.1
ASHG19A3A050331,89.94116,4.9999995,136.36378,36.829338,92.5908,17.3983,152.72412,7.7676005,RP11-52L5.1
ASHG19A3A014325,440.44144,95.3229,663.7032,381.39166,1435.9883,279.5685,515.22504,67.220505,LOC389033
ASHG19A3A043488,27.095318,4.9999995,46.69296,63.59256,383.6142,32.81296,18.41081,4.9999995,RP11-631M21.6
ASHG19A3A022133,131.57552,19.269295,104.272575,92.97145,185.44287,44.850613,167.54279,16.154263,AC124944.5
ASHG19A3A020726,155.24919,14.249649,127.46219,68.78796,241.76569,42.32272,143.272,9.655459,KRT18P17
ASHG19A3L0002942,183.62479,22.161566,115.61912,55.478474,126.44332,50.545845,154.52296,61.88239,lincRNA-ACTR2
ASHG19A3L0002916,103.85348,14.267171,88.28845,50.239433,399.18823,29.049938,109.33848,16.887505,lincRNA-DUSP6-1
ASHG19A3A019469,293.48532,13.497959,180.30804,59.758083,405.70535,39.959827,337.3093,17.920849,LOC150185
ASHG19A3L0002346,38.026676,4.9999995,24.299042,24.435474,64.58699,17.569262,38.84122,6.6236615,lincRNA-LEKR1-1
ASHG19A3L0002962,502.85214,43.25094,424.75858,166.1116,497.26248,115.80308,492.53558,76.75602,lincRNA-UBE2G1
ASHG19A3A037808,74.804535,12.001671,102.26316,34.116478,73.366455,33.224922,168.59512,9.27985,
ASHG19A3A037808,74.804535,12.001671,102.26316,34.116478,73.366455,33.224922,168.59512,9.27985,
ASHG19A3A045585,581.7681,50.793488,813.1746,773.70624,941.31287,247.03395,415.49725,6.097978,RP11-675M1.1
ASHG19A3A028721,77.34125,13.749749,78.16455,31.045067,127.644104,37.01241,94.561745,15.143631,RP11-43D2.3
ASHG19A3A048117,337.4643,66.16278,345.81097,176.6765,324.43387,158.96185,582.76385,58.348644,LOC338799
ASHG19A3A008873,270254.06,28277.555,300283.72,165536.1,280656.5,117275.83,320239.06,66398.97,AC109327.1
ASHG19A3A008873,270254.06,28277.555,300283.72,165536.1,280656.5,117275.83,320239.06,66398.97,AC109327.1
ASHG19A3A053582,58.50431,15.617958,149.24019,123.3696,66.883156,55.924,103.33171,18.311333,
ASHG19A3A023107,99.70933,4.9999995,89.09865,42.492386,160.24794,39.393475,172.95589,8.32256,RP11-9N20.1
ASHG19A3A023107,99.70933,4.9999995,89.09865,42.492386,160.24794,39.393475,172.95589,8.32256,RP11-9N20.1
ASHG19A3A023107,99.70933,4.9999995,89.09865,42.492386,160.24794,39.393475,172.95589,8.32256,RP11-9N20.1
ASHG19A3A023107,99.70933,4.9999995,89.09865,42.492386,160.24794,39.393475,172.95589,8.32256,RP11-9N20.1
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0003269,29.170958,11.241978,35.72846,24.420893,84.907845,19.68492,53.817974,8.298809,lincRNA-C16orf45
ASHG19A3L0000092,35.323986,5.957525,41.54922,15.821521,43.32007,15.321242,67.10112,4.9999995,lincRNA-C1orf198
ASHG19A3A015398,36.549774,4.9999995,43.665745,20.051203,39.26411,16.4662,53.70333,6.686807,AC009228.1
ASHG19A3A015398,36.549774,4.9999995,43.665745,20.051203,39.26411,16.4662,53.70333,6.686807,AC009228.1
ASHG19A3A015398,36.549774,4.9999995,43.665745,20.051203,39.26411,16.4662,53.70333,6.686807,AC009228.1
CUST_961_PI426073487,30.069773,4.9999995,53.220604,18.500357,58.032856,35.919327,86.601,5.1081467,uc.482
ASHG19A3A049845,670.7779,31.25108,989.2547,105.17553,1251.4929,91.01454,1891.5261,129.41582,RP11-551M15.4
ASHG19A3A049845,670.7779,31.25108,989.2547,105.17553,1251.4929,91.01454,1891.5261,129.41582,RP11-551M15.4
ASHG19A3A049845,670.7779,31.25108,989.2547,105.17553,1251.4929,91.01454,1891.5261,129.41582,RP11-551M15.4
ASHG19A3A021150,55.35374,9.858889,64.57709,37.035133,60.019688,21.465385,95.534096,11.152461,
ASHG19A3A050151,68204.125,1504.4121,50696.367,13135.008,57519.586,8368.537,63803.82,1473.042,RP11-189B4.3
ASHG19A3A009350,211.5226,35.948723,397.1148,269.4649,250.41891,182.37958,737.4554,60.177425,
ASHG19A3A007307,20.457838,4.9999995,48.19687,23.040722,39.230423,14.968819,35.574215,4.9999995,LOC728276
ASHG19A3A040779,104.6255,11.09963,184.82596,58.955463,150.94955,64.906685,270.33395,16.183619,GS1-466O4.5
ASHG19A3A023866,2846.0679,68.134605,2726.869,420.94733,1947.0992,400.42404,2872.0923,34.463947,
ASHG19A3A029648,349.0372,99.9461,504.52258,310.14893,533.57434,282.02512,557.29016,73.288345,HCG4P5
ASHG19A3A051673,28.340857,4.9999995,31.775122,65.4838,57.736618,19.643297,59.477432,4.9999995,
ASHG19A3A051673,28.340857,4.9999995,31.775122,65.4838,57.736618,19.643297,59.477432,4.9999995,
ASHG19A3A051673,28.340857,4.9999995,31.775122,65.4838,57.736618,19.643297,59.477432,4.9999995,
ASHG19A3A044807,51.564537,4.9999995,77.1768,36.199966,71.01079,23.894302,98.90795,11.307202,OR52M2P
ASHG19A3A018060,3660.202,879.8458,8748.547,7202.559,8213.744,3908.3486,4276.8647,829.4568,PA2G4P2
ASHG19A3A019561,75.860344,14.311739,90.27078,45.752316,88.81213,24.481035,124.24087,10.698939,AP000344.1
ASHG19A3A007737,674.3163,90.020355,748.2021,345.83337,1066.7657,220.93716,1283.7139,98.496414,HOXB-AS3
ASHG19A3A007737,674.3163,90.020355,748.2021,345.83337,1066.7657,220.93716,1283.7139,98.496414,HOXB-AS3
ASHG19A3A029330,50.930042,9.374321,58.320396,52.397022,244.72928,40.667187,51.839096,7.764174,RP1-40E16.3
ASHG19A3A009698,195.67125,23.586521,171.54712,119.22791,296.2314,77.76784,308.5029,36.2742,RP11-893F2.3
ASHG19A3A055214,16.953041,4.9999995,36.18798,31.266216,168.89613,15.322541,18.847303,4.9999995,DKFZp686I15217
